open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
5044.168,5058.4755,5015.0017,5043.6223,11480962.64,399393.SZ,2021-06-21,,,CNY
5046.7011,5068.1493,5015.6058,5030.7109,10132206.89,399393.SZ,2021-06-22,,,CNY
5034.0047,5051.5188,5016.612,5047.5852,11191933.86,399393.SZ,2021-06-23,,,CNY
5043.8992,5067.3267,5023.5229,5030.1266,9635389.65,399393.SZ,2021-06-24,,,CNY
5035.585,5056.978,5021.5795,5051.7673,8853473.56,399393.SZ,2021-06-25,,,CNY
5056.0164,5057.9151,4974.6472,4980.1539,8852095.9,399393.SZ,2021-06-28,,,CNY
4981.3851,5001.0848,4945.2202,4945.4763,10597228.64,399393.SZ,2021-06-29,,,CNY
4951.3045,4960.7868,4932.0283,4946.0091,8794289.23,399393.SZ,2021-06-30,,,CNY
4955.8666,5102.125,4940.2137,5064.1312,11954188.13,399393.SZ,2021-07-01,,,CNY
5042.9368,5049.2183,4949.7714,4955.6464,10272184.96,399393.SZ,2021-07-02,,,CNY
4946.7193,4947.5727,4887.8105,4915.2766,8837538.18,399393.SZ,2021-07-05,,,CNY
4919.3985,5031.7958,4912.0886,5006.4671,11867939.78,399393.SZ,2021-07-06,,,CNY
4976.7534,4999.5842,4939.9011,4960.1067,8783831.92,399393.SZ,2021-07-07,,,CNY
4973.3035,4974.1145,4902.1799,4926.0764,10397174.42,399393.SZ,2021-07-08,,,CNY
4879.7454,4922.5729,4870.8757,4904.4391,8559980.8,399393.SZ,2021-07-09,,,CNY
4937.8655,4937.8655,4858.0518,4862.64,10398023.77,399393.SZ,2021-07-12,,,CNY
4856.8116,4914.4129,4839.8222,4887.5132,10483022.2,399393.SZ,2021-07-13,,,CNY
4882.9725,4883.909,4809.949,4811.2779,9484034.25,399393.SZ,2021-07-14,,,CNY
4811.9932,4842.9566,4785.2008,4834.2065,9731103.71,399393.SZ,2021-07-15,,,CNY
4832.834,4849.5025,4815.8813,4823.1513,10609193.58,399393.SZ,2021-07-16,,,CNY
4797.3778,4797.3778,4708.4107,4739.5782,9824717.43,399393.SZ,2021-07-19,,,CNY
4701.6222,4717.5938,4675.1791,4706.29,8220798.39,399393.SZ,2021-07-20,,,CNY
4702.9531,4717.449,4652.6113,4664.3109,8424702.78,399393.SZ,2021-07-21,,,CNY
4669.387,4713.2981,4647.0938,4702.1073,9723528.58,399393.SZ,2021-07-22,,,CNY
4697.9488,4700.5664,4646.1179,4661.0516,11807701.39,399393.SZ,2021-07-23,,,CNY
4617.5056,4617.5056,4423.2969,4450.9374,14304237.24,399393.SZ,2021-07-26,,,CNY
4441.7697,4444.0368,4283.2932,4287.9807,15462423.58,399393.SZ,2021-07-27,,,CNY
4260.5054,4287.4216,4222.2355,4253.8457,11883321.61,399393.SZ,2021-07-28,,,CNY
4289.706,4294.6616,4229.4009,4261.8198,9688446.67,399393.SZ,2021-07-29,,,CNY
4234.8318,4261.2515,4180.5528,4245.5051,9849688.63,399393.SZ,2021-07-30,,,CNY
4227.603,4325.3526,4166.9172,4300.3201,12498816.38,399393.SZ,2021-08-02,,,CNY
4286.8199,4321.7199,4281.1847,4294.2814,10732047.0,399393.SZ,2021-08-03,,,CNY
4297.462,4297.462,4259.4973,4269.9408,8267011.44,399393.SZ,2021-08-04,,,CNY
