open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
7.665,7.665,6.5,7.165,65879152,180401.SZ,2022-07-26,,,CNY
7.14,7.648,6.94,7.53,16955235,180401.SZ,2022-07-27,,,CNY
7.532,7.63,7.36,7.37,9131377,180401.SZ,2022-07-28,,,CNY
7.37,7.402,7.364,7.377,3346789,180401.SZ,2022-07-29,,,CNY
7.379,7.467,7.379,7.454,2488752,180401.SZ,2022-08-01,,,CNY
7.449,7.482,7.37,7.443,3702097,180401.SZ,2022-08-02,,,CNY
7.451,7.557,7.451,7.551,2530053,180401.SZ,2022-08-03,,,CNY
7.552,7.683,7.552,7.669,2984529,180401.SZ,2022-08-04,,,CNY
7.684,7.9,7.626,7.782,3619083,180401.SZ,2022-08-05,,,CNY
7.786,7.857,7.735,7.736,3478118,180401.SZ,2022-08-08,,,CNY
7.729,7.729,7.599,7.611,3664028,180401.SZ,2022-08-09,,,CNY
7.61,7.69,7.556,7.69,3717530,180401.SZ,2022-08-10,,,CNY
7.706,7.763,7.7,7.73,2649189,180401.SZ,2022-08-11,,,CNY
7.729,7.813,7.67,7.813,3283153,180401.SZ,2022-08-12,,,CNY
7.813,7.95,7.799,7.95,3129295,180401.SZ,2022-08-15,,,CNY
7.95,8.001,7.822,7.841,3487964,180401.SZ,2022-08-16,,,CNY
7.838,7.935,7.798,7.916,2169004,180401.SZ,2022-08-17,,,CNY
7.92,7.973,7.896,7.933,2942903,180401.SZ,2022-08-18,,,CNY
7.934,8.117,7.933,8.117,2966872,180401.SZ,2022-08-19,,,CNY
8.122,8.3,7.985,8.098,4373425,180401.SZ,2022-08-22,,,CNY
8.041,8.23,8.041,8.228,4382874,180401.SZ,2022-08-23,,,CNY
8.228,8.298,8.144,8.183,4136698,180401.SZ,2022-08-24,,,CNY
8.17,8.25,8.163,8.24,3101078,180401.SZ,2022-08-25,,,CNY
8.24,8.256,8.176,8.245,2720779,180401.SZ,2022-08-26,,,CNY
8.238,8.238,8.14,8.155,2785182,180401.SZ,2022-08-29,,,CNY
8.155,8.195,8.111,8.114,3760887,180401.SZ,2022-08-30,,,CNY
8.113,8.144,8.001,8.134,4031480,180401.SZ,2022-08-31,,,CNY
8.112,8.135,8.093,8.122,3464649,180401.SZ,2022-09-01,,,CNY
8.123,8.148,8.122,8.136,2588607,180401.SZ,2022-09-02,,,CNY
8.134,8.145,8.084,8.133,2361757,180401.SZ,2022-09-05,,,CNY
8.132,8.148,8.117,8.143,2277419,180401.SZ,2022-09-06,,,CNY
8.143,8.29,8.132,8.28,4958109,180401.SZ,2022-09-07,,,CNY
8.281,8.35,8.251,8.35,3090029,180401.SZ,2022-09-08,,,CNY
8.35,8.38,8.335,8.355,3332001,180401.SZ,2022-09-09,,,CNY
8.354,8.354,8.32,8.321,1934579,180401.SZ,2022-09-13,,,CNY
