open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
6.937,6.94,6.801,6.905,1837668,180601.SZ,2024-03-14,,,CNY
6.897,6.899,6.84,6.888,302995,180601.SZ,2024-03-15,,,CNY
6.883,6.931,6.821,6.878,306214,180601.SZ,2024-03-18,,,CNY
6.878,6.88,6.805,6.849,530480,180601.SZ,2024-03-19,,,CNY
6.825,6.848,6.825,6.83,253926,180601.SZ,2024-03-20,,,CNY
6.826,6.878,6.825,6.835,358779,180601.SZ,2024-03-21,,,CNY
6.825,6.85,6.825,6.827,256844,180601.SZ,2024-03-22,,,CNY
6.827,6.827,6.811,6.811,274800,180601.SZ,2024-03-25,,,CNY
6.797,6.811,6.765,6.774,174114,180601.SZ,2024-03-26,,,CNY
6.8,6.8,6.785,6.789,540900,180601.SZ,2024-03-27,,,CNY
6.761,6.761,6.731,6.737,333700,180601.SZ,2024-03-28,,,CNY
6.737,6.738,6.717,6.724,262691,180601.SZ,2024-03-29,,,CNY
6.723,6.8,6.711,6.748,356634,180601.SZ,2024-04-01,,,CNY
6.738,6.767,6.735,6.757,745503,180601.SZ,2024-04-02,,,CNY
6.757,6.785,6.757,6.778,169276,180601.SZ,2024-04-03,,,CNY
6.772,6.85,6.772,6.797,220638,180601.SZ,2024-04-08,,,CNY
6.8,6.86,6.8,6.841,920038,180601.SZ,2024-04-09,,,CNY
6.854,6.935,6.853,6.91,1304428,180601.SZ,2024-04-10,,,CNY
6.881,7.031,6.881,6.94,880160,180601.SZ,2024-04-11,,,CNY
6.911,6.954,6.902,6.904,310700,180601.SZ,2024-04-12,,,CNY
6.944,6.944,6.885,6.898,210600,180601.SZ,2024-04-15,,,CNY
6.881,6.936,6.822,6.899,821676,180601.SZ,2024-04-16,,,CNY
6.899,6.905,6.899,6.902,1059900,180601.SZ,2024-04-17,,,CNY
6.902,6.91,6.901,6.902,905552,180601.SZ,2024-04-18,,,CNY
6.902,6.906,6.882,6.902,1011349,180601.SZ,2024-04-19,,,CNY
6.882,6.927,6.882,6.92,768900,180601.SZ,2024-04-22,,,CNY
6.92,6.92,6.901,6.905,1241400,180601.SZ,2024-04-23,,,CNY
6.905,6.935,6.905,6.908,301700,180601.SZ,2024-04-24,,,CNY
6.885,6.926,6.885,6.905,1325759,180601.SZ,2024-04-25,,,CNY
6.901,6.938,6.901,6.918,565100,180601.SZ,2024-04-26,,,CNY
6.915,6.93,6.888,6.906,1563017,180601.SZ,2024-04-29,,,CNY
