open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
2534.651,2566.1294,2516.0565,2544.4311,15157212.81,399353.SZ,2021-06-21,,,CNY
2553.993,2569.4343,2538.6889,2550.3517,16767525.85,399353.SZ,2021-06-22,,,CNY
2551.4952,2579.5058,2527.7066,2538.5721,20574080.87,399353.SZ,2021-06-23,,,CNY
2538.7678,2560.2728,2529.5045,2549.3819,17435850.86,399353.SZ,2021-06-24,,,CNY
2558.5496,2580.0004,2536.4446,2577.8159,15180852.71,399353.SZ,2021-06-25,,,CNY
2564.0801,2564.2005,2540.319,2553.5313,13228531.79,399353.SZ,2021-06-28,,,CNY
2532.1783,2532.3119,2506.1239,2517.1358,16378967.54,399353.SZ,2021-06-29,,,CNY
2509.3148,2538.2234,2504.5446,2531.5029,15753047.59,399353.SZ,2021-06-30,,,CNY
2537.1547,2537.3657,2514.2902,2516.4789,12191190.17,399353.SZ,2021-07-01,,,CNY
2511.9661,2516.8606,2492.7075,2503.8665,16660491.4,399353.SZ,2021-07-02,,,CNY
2498.2541,2507.4754,2477.2633,2489.275,16186921.94,399353.SZ,2021-07-05,,,CNY
2497.8832,2518.2323,2476.7226,2505.0052,17068735.54,399353.SZ,2021-07-06,,,CNY
2499.3863,2555.8831,2498.6409,2543.385,16767862.56,399353.SZ,2021-07-07,,,CNY
2505.124,2515.8349,2482.93,2488.5592,18108363.64,399353.SZ,2021-07-08,,,CNY
2474.3105,2477.5738,2445.7558,2463.6974,16663918.95,399353.SZ,2021-07-09,,,CNY
2469.1478,2478.3564,2454.1833,2465.9312,14876050.6,399353.SZ,2021-07-12,,,CNY
2464.8556,2493.0486,2458.4095,2490.3507,14612250.66,399353.SZ,2021-07-13,,,CNY
2495.4399,2503.809,2473.3369,2474.7051,14027939.79,399353.SZ,2021-07-14,,,CNY
2453.3999,2453.3999,2406.886,2433.3569,14244072.52,399353.SZ,2021-07-15,,,CNY
2428.0089,2446.6224,2420.8431,2425.7109,12637319.57,399353.SZ,2021-07-16,,,CNY
2414.5167,2436.0498,2389.5514,2431.5205,13613352.09,399353.SZ,2021-07-19,,,CNY
2418.9384,2424.6045,2397.9664,2410.0487,10429074.36,399353.SZ,2021-07-20,,,CNY
2414.4073,2420.2604,2380.1762,2383.5408,11780021.03,399353.SZ,2021-07-21,,,CNY
2386.2272,2395.1231,2376.1442,2385.3439,12065616.09,399353.SZ,2021-07-22,,,CNY
2381.4897,2381.8008,2324.6398,2329.2922,15314413.84,399353.SZ,2021-07-23,,,CNY
2315.8848,2317.4387,2255.2861,2274.1438,14268636.09,399353.SZ,2021-07-26,,,CNY
